DATE_TIME_HEURE,SAMPLE_ID_ÉCHANTILLON,SITE_NO,ALKALINITY PHENOLPHTHALEIN CACO3,ALKALINITY TOTAL CACO3,ALUMINUM DISSOLVED,ALUMINUM EXTRACTABLE,ALUMINUM TOTAL,AMMONIA TOTAL,ANTIMONY DISSOLVED,ANTIMONY EXTRACTABLE,ANTIMONY TOTAL,ARSENIC DISSOLVED,ARSENIC EXTRACTABLE,ARSENIC TOTAL,BARIUM DISSOLVED,BARIUM EXTRACTABLE,BARIUM TOTAL,BERYLLIUM DISSOLVED,BERYLLIUM EXTRACTABLE,BERYLLIUM TOTAL,BICARBONATE (CALCD.),BISMUTH DISSOLVED,BISMUTH EXTRACTABLE,BISMUTH TOTAL,BORON DISSOLVED,BORON EXTRACTABLE,BORON TOTAL,BROMIDE DISSOLVED,CADMIUM DISSOLVED,CADMIUM EXTRACTABLE,CADMIUM TOTAL,CALCIUM DISSOLVED,CALCIUM EXTRACTABLE/UNFILTERED,CALCIUM TOTAL,CARBON DISSOLVED INORGANIC,CARBON DISSOLVED ORGANIC,CARBONATE (CALCD.),CERIUM DISSOLVED,CERIUM EXTRACTABLE,CERIUM TOTAL,CESIUM DISSOLVED,CESIUM EXTRACTABLE,CESIUM TOTAL,CHLORIDE,CHLORIDE DISSOLVED,CHROMIUM DISSOLVED,CHROMIUM EXTRACTABLE,CHROMIUM TOTAL,COBALT DISSOLVED,COBALT EXTRACTABLE,COBALT TOTAL,COLOUR TRUE,CONDUCTANCE (FIELD),COPPER DISSOLVED,COPPER EXTRACTABLE,COPPER TOTAL,CYANIDE TOTAL,CYANIDE WEAK ACID DISSOCIABLE,DISSOLVED NITRITE/NITRATE,DISSOLVED NITROGEN NITRATE,ESCHERICHIA COLI,EUROPIUM DISSOLVED,EUROPIUM TOTAL,FECAL COLIFORMS,FLUORIDE DISSOLVED,FLUORIDE TOTAL,GADOLINIUM DISSOLVED,GADOLINIUM TOTAL RECOVERABLE,GALLIUM DISSOLVED,GALLIUM EXTRACTABLE,GALLIUM TOTAL,GERMANIUM DISSOLVED,GERMANIUM TOTAL,HAFNIUM DISSOLVED,HAFNIUM TOTAL,HARDNESS TOTAL,HARDNESS TOTAL (CALCD.) CACO3,HOLMIUM DISSOLVED,HOLMIUM TOTAL,INDIUM DISSOLVED,INDIUM TOTAL,IRIDIUM DISSOLVED,IRIDIUM TOTAL,IRON DISSOLVED,IRON EXTRACTABLE,IRON TOTAL,LANTHANUM DISSOLVED,LANTHANUM EXTRACTABLE,LANTHANUM TOTAL,LEAD DISSOLVED,LEAD EXTRACTABLE,LEAD TOTAL,LITHIUM DISSOLVED,LITHIUM EXTRACTABLE,LITHIUM TOTAL,LUTETIUM DISSOLVED,LUTETIUM TOTAL,MAGNESIUM DISSOLVED,MAGNESIUM EXTRACTABLE/UNFILTERED,MAGNESIUM TOTAL,MANGANESE DISSOLVED,MANGANESE EXTRACTABLE,MANGANESE TOTAL,MOLYBDENUM DISSOLVED,MOLYBDENUM EXTRACTABLE,MOLYBDENUM TOTAL,NEODYMIUM DISSOLVED,NEODYMIUM TOTAL,NICKEL DISSOLVED,NICKEL EXTRACTABLE,NICKEL TOTAL,NIOBIUM DISSOLVED,NIOBIUM EXTRACTABLE,NIOBIUM TOTAL,NITRATE AND NITRITE (AS N),NITROGEN KJELDAHL DISSOLVED,NITROGEN KJELDAHL TOTAL,NITROGEN NITRITE,NITROGEN TOTAL,NITROGEN TOTAL DISSOLVED,ORTHOPHOSPHATE DISSOLVED,ORTHOPHOSPHORUS DISSOLVED,OXYGEN DISSOLVED,OXYGEN DISSOLVED % SATURATION,PALLADIUM DISSOLVED,PALLADIUM TOTAL,PH,PH (FIELD),PHOSPHORUS TOTAL,PHOSPHORUS TOTAL DISSOLVED,PLATINUM DISSOLVED,PLATINUM EXTRACTABLE,PLATINUM TOTAL,POTASSIUM DISSOLVED/FILTERED,POTASSIUM EXTRACTABLE,POTASSIUM TOTAL,PRASEODYMIUM DISSOLVED,PRASEODYMIUM TOTAL,RESIDUE NONFILTERABLE,RUBIDIUM DISSOLVED,RUBIDIUM EXTRACTABLE,RUBIDIUM TOTAL,RUTHENIUM DISSOLVED,RUTHENIUM TOTAL,SAMARIUM DISSOLVED,SAMARIUM TOTAL,SCANDIUM DISSOLVED,SCANDIUM TOTAL,SELENIUM DISSOLVED,SELENIUM EXTRACTABLE,SELENIUM TOTAL,SILICON DISSOLVED,SILICON EXTRACTABLE,SILVER DISSOLVED,SILVER EXTRACTABLE,SILVER TOTAL,SODIUM DISSOLVED/FILTERED,SODIUM EXTRACTABLE,SODIUM TOTAL,SPECIFIC CONDUCTANCE,STRONTIUM DISSOLVED,STRONTIUM EXTRACTABLE,STRONTIUM TOTAL,SULPHATE,SULPHATE DISSOLVED,SULPHUR DISSOLVED,SULPHUR TOTAL,TELLURIUM DISSOLVED,TELLURIUM TOTAL,TEMPERATURE (AIR),TEMPERATURE (WATER),TEMPERATURE WATER (FIELD),TERBIUM DISSOLVED,TERBIUM TOTAL,THALLIUM DISSOLVED,THALLIUM EXTRACTABLE,THALLIUM TOTAL,TIN DISSOLVED,TIN EXTRACTABLE,TIN TOTAL,TITANIUM DISSOLVED,TITANIUM TOTAL,TOTAL NITRATE,TUNGSTEN DISSOLVED,TUNGSTEN EXTRACTABLE,TUNGSTEN TOTAL,TURBIDITY,URANIUM DISSOLVED,URANIUM EXTRACTABLE,URANIUM TOTAL,VANADIUM DISSOLVED,VANADIUM EXTRACTABLE,VANADIUM TOTAL,YTTERBIUM DISSOLVED,YTTERBIUM TOTAL,YTTRIUM DISSOLVED,YTTRIUM EXTRACTABLE,YTTRIUM TOTAL,ZINC DISSOLVED,ZINC EXTRACTABLE,ZINC TOTAL,ZIRCONIUM DISSOLVED,ZIRCONIUM TOTAL
2008-11-16 13:15:00,08PY001376,BC08NM0001,,,,,8.2,,,,0.053,,,0.55,,,29.3,,,0.001,,,,0.001,,,11.1,,,,0.008,36.2,,,,4.2,,,,0.027,,,0.005,,4.9,,,0.063,,,0.029,5.0,,,,0.54,0.0006,0.0005,0.125,,,,,1.0,0.22,,,,,,0.004,,,,,,132.0,,,,,,,,,30.8,,,0.019,,,0.02,,,3.3,,,10.1,,,,,13.1,,,3.38,,,,,0.32,,,0.001,,0.24,,,,0.37,,,,,,,8.2,,0.0156,0.005,,,0.001,,,,,,,,,1.54,,,,,,,,,0.38,,,,,0.001,,,,310.0,,,334.0,,31.0,,,,,6.0,6.0,,,,,,0.003,,,0.005,,,,,,0.027,0.8,,,2.75,,,0.622,,,,,0.026,,,0.24,,
2008-11-18 09:25:00,09PY000050,BC08NL0001,,,16.7,,59.0,,,,0.056,0.47,,0.45,15.6,,16.1,0.002,,0.006,,0.001,,0.001,4.6,,4.4,,0.004,,0.004,13.7,,,,3.3,,0.022,,0.123,0.008,,0.019,,5.2,0.08,,0.106,0.027,,0.044,5.0,,0.88,,0.99,0.0005,0.0005,0.027,,,,,1.0,0.06,,,,0.005,,0.018,,,,,,44.0,,,,,,,12.0,,49.6,0.029,,0.073,0.008,,0.04,0.4,,0.4,,,2.39,,,0.85,,2.06,0.797,,0.769,,,0.07,,0.1,0.001,,0.003,,0.06,,,,0.09,,,12.0,,,,7.9,,0.0039,0.003,0.001,,0.001,,,,,,,0.31,,0.39,,,,,,,0.08,,0.09,,,0.001,,0.002,,,,96.0,92.4,,90.5,,,,,,,4.0,2.0,,,,0.002,,0.003,0.005,,0.005,,,,0.006,,0.007,0.4,0.0509,,0.0991,0.269,,0.34,,,0.078,,0.109,,,0.26,,
2008-11-18 10:50:00,08PY001384,BC08NL0005,,,,,153.0,,,,0.046,,,0.79,,,23.8,,,0.005,,,,0.002,,,3.7,,,,0.007,14.3,,,,3.6,,,,0.161,,,0.022,,1.9,,,0.245,,,0.226,5.0,,,,1.35,0.0007,0.0005,0.017,,,,,15.0,0.05,,,,,,0.043,,,,,,45.9,,,,,,,,,178.0,,,0.104,,,0.076,,,0.6,,,2.45,,,,,8.26,,,0.883,,,,,0.26,,,0.004,,0.07,,,,0.09,,,120.0,,,,7.9,,0.0094,0.004,,,0.001,,,,,,,,,0.47,,,,,,,,,0.12,,,,,0.001,,,,100.0,,,96.2,,,,,,,2.0,3.0,,,,,,0.003,,,0.005,,,,,,0.005,1.3,,,0.225,,,0.668,,,,,0.159,,,0.77,,
2008-11-23 16:30:00,08PY001389,BC08NM0001,,,,,12.6,,,,0.052,,,0.55,,,29.8,,,0.001,,,,0.001,,,11.5,,,,0.013,35.3,,,,4.0,,,,0.031,,,0.005,,5.2,,,0.071,,,0.032,5.0,,,,0.59,0.0005,0.0005,0.124,,,,,1.0,0.23,,,,,,0.006,,,,,,126.0,,,,,,,,,37.1,,,0.022,,,0.029,,,3.5,,,9.16,,,,,12.0,,,3.5,,,,,0.36,,,0.001,,0.2,,,,0.33,,,,,,,8.1,,0.0153,0.016,,,0.001,,,,,,,,,1.57,,,,,,,,,0.42,,,,,0.001,,,,310.0,,,348.0,,31.0,,,,,4.0,5.0,,,,,,0.003,,,0.005,,,,,,0.031,0.7,,,2.84,,,0.642,,,,,0.029,,,0.31,,
2008-12-02 09:30:00,08PY001404,BC08NL0001,,,,,62.5,,,,0.055,,,0.43,,,17.8,,,0.005,,,,0.001,,,4.6,,,,0.004,17.3,,,,2.5,,,,0.091,,,0.018,,3.0,,,0.108,,,0.038,5.0,,,,0.82,0.0005,0.0005,0.014,,,,,2.0,0.04,,,,,,0.019,,,,,,55.2,,,,,,,,,48.1,,,0.051,,,0.057,,,0.4,,,2.95,,,,,1.63,,,0.823,,,,,0.08,,,0.003,,0.06,,,,0.08,,,11.0,,,,7.8,,0.0045,0.004,,,0.001,,,,,,,,,0.43,,,,,,,,,0.09,,,,,0.001,,,,110.0,,,110.0,,,,,,,5.0,2.0,,,,,,0.008,,,0.005,,,,,,0.006,1.1,,,0.117,,,0.383,,,,,0.075,,,0.23,,
2008-12-03 09:17:00,09PY000040,BC08NL0005,,,,,46.4,,,,0.045,,,0.78,,,25.7,,,0.002,,,,0.001,,,4.4,,,,0.006,21.1,,,,1.5,,,,0.054,,,0.009,,1.5,,,0.15,,,0.26,5.0,,,,0.78,0.0005,0.0005,0.015,,,,,3.0,0.05,,,,,,0.013,,,,,,67.1,,,,,,,,,65.8,,,0.038,,,0.046,,,0.7,,,3.48,,,,,4.27,,,1.17,,,,,0.2,,,0.001,,0.04,,,,0.05,,,12.0,,,,8.1,,0.0041,0.004,,,0.001,,,,,,,,,0.44,,,,,,,,,0.14,,,,,0.001,,,,150.0,,,119.0,,,,,,,0.0,1.0,,,,,,0.005,,,0.005,,,,,,0.006,0.8,,,0.352,,,0.485,,,,,0.069,,,0.33,,
2008-12-07 12:20:00,09PY000012,BC08NM0001,,,,,10.2,,,,0.049,,,0.54,,,30.4,,,0.001,,,,0.001,,,12.0,,,,0.013,35.3,,,,3.3,,,,0.037,,,0.005,,5.1,,,0.053,,,0.027,5.0,,,,0.55,0.0008,0.0005,0.194,,,,,1.0,0.24,,,,,,0.005,,,,,,127.0,,,,,,,,,37.0,,,0.023,,,0.026,,,3.5,,,9.51,,,,,11.9,,,3.54,,,,,0.32,,,0.002,,0.11,,,,0.31,,,,,,,8.2,,0.0146,0.015,,,0.001,,,,,,,,,1.54,,,,,,,,,0.41,,,,,0.001,,,,320.0,,,329.0,,33.0,,,,,6.0,4.0,,,,,,0.008,,,0.005,,,,,,0.028,0.5,,,2.89,,,0.596,,,,,0.031,,,0.25,,
2008-12-15 12:00:00,09PY000214,BC08NM0001,,,,,29.6,,,,0.052,,,0.56,,,30.1,,,0.002,,,,0.001,,,11.7,,,,0.01,46.9,,,,1.8,,,,0.083,,,0.008,,6.2,,,0.099,,,0.041,5.0,,,,0.64,0.0006,0.0007,0.177,,,,,,0.17,,,,,,0.015,,,,,,170.0,,,,,,,,,64.8,,,0.053,,,0.093,,,3.6,,,12.9,,,,,13.8,,,3.67,,,,,0.37,,,0.002,,0.14,,,,0.31,,,,,,,8.2,,0.0043,0.01,,,0.001,,,,,,,,,1.59,,,,,,,,,0.44,,,,,0.001,,,,290.0,,,340.0,,39.0,,,,,-8.0,0.0,,,,,,0.007,,,0.005,,,,,,0.025,1.2,,,2.88,,,0.675,,,,,0.046,,,0.45,,
2008-12-16 11:15:00,09PY000208,BC08NL0001,,,,,11.4,,,,0.088,,,0.55,,,37.8,,,0.002,,,,0.001,,,9.5,,,,0.007,38.6,,,,2.0,,,,0.019,,,0.016,,3.2,,,0.081,,,0.032,5.0,,,,1.4,0.0005,0.0005,0.04,,,,,1.0,0.07,,,,,,0.005,,,,,,126.0,,,,,,,,,17.1,,,0.019,,,1.2,,,1.4,,,7.16,,,,,3.35,,,1.72,,,,,0.13,,,0.001,,0.06,,,,0.1,,,13.0,,,,8.0,,0.0029,0.004,,,0.001,,,,,,,,,0.75,,,,,,,,,0.27,,,,,0.001,,,,230.0,,,222.0,,,,,,,-12.0,0.0,,,,,,0.009,,,0.005,,,,,,0.008,0.4,,,0.371,,,0.442,,,,,0.049,,,0.35,,
2009-01-04 14:00:00,09PY000203,BC08NM0001,,,,,29.3,,,,0.054,,,0.56,,,29.5,,,0.002,,,,0.001,,,11.6,,,,0.011,42.8,,,,4.7,,,,0.076,,,0.008,,4.6,,,0.103,,,0.038,5.0,,,,0.67,0.0005,0.0005,0.21,,,,,39.0,0.23,,,,,,0.011,,,,,,153.0,,,,,,,,,65.6,,,0.046,,,0.095,,,3.6,,,11.3,,,,,12.1,,,3.65,,,,,0.36,,,0.002,,0.1,,,,0.31,,,,,,,8.1,,0.0118,0.01,,,0.001,,,,,,,,,1.62,,,,,,,,,0.45,,,,,0.001,,,,310.0,,,332.0,,34.0,,,,,,,,,,,,0.006,,,0.005,,,,,,0.026,1.3,,,2.88,,,0.723,,,,,0.049,,,0.52,,
2009-01-13 11:25:00,09PY000060,BC08NL0005,,,,,43.7,,,,0.048,,,1.02,,,27.3,,,0.003,,,,0.001,,,5.1,,,,0.008,23.4,,,,1.5,,,,0.075,,,0.008,,2.4,,,0.144,,,0.138,5.0,,,,0.99,0.0007,0.0005,0.063,,,,,4.0,0.09,,,,,,0.014,,,,,,75.2,,,,,,,,,66.3,,,0.045,,,0.143,,,0.8,,,4.07,,,,,4.98,,,1.33,,,,,0.15,,,0.001,,0.06,,,,0.12,,,12.0,,,,7.8,,0.0072,0.007,,,0.001,,,,,,,,,0.46,,,,,,,,,0.19,,,,,0.001,,,,160.0,,,133.0,,,,,,,2.0,0.0,,,,,,0.006,,,0.005,,,,,,0.005,0.7,,,0.438,,,0.505,,,,,0.079,,,0.3,,
2009-01-18 12:20:00,09PY000056,BC08NM0001,,,,,11.4,,,,0.054,,,0.59,,,30.8,,,0.001,,,,0.001,,,12.7,,,,0.026,37.6,,,,3.8,,,,0.036,,,0.005,,5.1,,,0.067,,,0.031,5.0,,,,0.65,0.0005,0.0005,0.134,,,,,18.0,0.21,,,,,,0.007,,,,,,136.0,,,,,,,,,42.0,,,0.023,,,0.031,,,3.6,,,10.2,,,,,11.2,,,3.85,,,,,0.35,,,0.002,,0.19,,,,0.32,,,,,,,8.1,,0.0058,0.009,,,0.001,,,,,,,,,1.62,,,,,,,,,0.51,,,,,0.001,,,,320.0,,,364.0,,34.0,,,,,,,,,,,,0.002,,,0.005,,,,,,0.032,1.0,,,2.93,,,0.639,,,,,0.031,,,0.37,,
2009-01-27 11:50:00,09PY000192,BC08NL0001,,,,,11.7,,,,0.064,,,0.47,,,24.8,,,0.002,,,,0.001,,,7.5,,,,0.003,24.4,,,,2.3,,,,0.021,,,0.009,,4.9,,,0.089,,,0.022,5.0,,,,1.0,0.0005,0.0005,0.079,,,,,,0.05,,,,,,0.004,,,,,,78.1,,,,,,,,,12.8,,,0.019,,,0.19,,,0.8,,,4.19,,,,,0.96,,,1.18,,,,,0.09,,,0.001,,0.02,,,,0.09,,,13.0,,,,8.0,,0.0073,0.004,,,0.001,,,,,,,,,0.48,,,,,,,,,0.21,,,,,0.001,,,,170.0,,,154.0,,,,,,,-1.0,0.0,,,,,,0.003,,,0.005,,,,,,0.006,0.2,,,0.219,,,0.37,,,,,0.041,,,0.15,,
2009-02-03 17:00:00,09PY000116,BC08NM0001,,,,,19.5,,,,0.056,,,0.61,,,30.3,,,0.003,,,,0.001,,,12.6,,,,0.052,38.4,,,,3.8,,,,0.058,,,0.007,,5.1,,,0.099,,,0.034,5.0,,,,0.83,0.0005,0.0005,0.118,,,,,39.0,0.22,,,,,,0.01,,,,,,139.0,,,,,,,,,50.8,,,0.036,,,0.128,,,3.8,,,10.5,,,,,11.6,,,3.84,,,,,0.62,,,0.003,,0.16,,,,0.28,,,,,,,8.2,,0.0152,0.009,,,0.001,,,,,,,,,1.6,,,,,,,,,0.49,,,,,0.001,,,,320.0,,,355.0,,33.0,,,,,0.0,0.0,,,,,,0.003,,,0.013,,,,,,0.032,0.8,,,3.12,,,0.669,,,,,0.037,,,0.59,,
2009-02-10 10:00:00,09PY000148,BC08NL0001,,,,,7.2,,,,0.056,,,0.44,,,23.3,,,0.001,,,,0.001,,,6.6,,,,0.003,23.6,,,,0.8,,,,0.018,,,0.009,,4.2,,,0.08,,,0.017,5.0,,,,0.79,0.0005,0.0005,0.065,,,,,1.0,0.04,,,,,,0.004,,,,,,76.7,,,,,,,,,10.1,,,0.016,,,0.008,,,0.7,,,4.33,,,,,0.83,,,1.01,,,,,0.07,,,0.001,,0.04,,,,0.11,,,12.0,,,,8.1,,0.0044,0.005,,,0.001,,,,,,,,,0.41,,,,,,,,,0.19,,,,,0.001,,,,160.0,,,138.0,,,,,,,-7.0,0.0,,,,,,0.002,,,0.005,,,,,,0.005,0.4,,,0.216,,,0.326,,,,,0.033,,,0.13,,
2009-02-10 10:51:00,09PY000146,BC08NL0005,,,,,8.1,,,,0.046,,,1.09,,,30.0,,,0.001,,,,0.001,,,5.4,,,,0.006,29.4,,,,0.6,,,,0.017,,,0.005,,2.8,,,0.1,,,0.313,5.0,,,,0.57,0.0005,0.0005,0.055,,,,,1.0,0.05,,,,,,0.004,,,,,,93.9,,,,,,,,,16.8,,,0.014,,,0.011,,,1.1,,,4.97,,,,,5.11,,,1.77,,,,,0.09,,,0.001,,0.06,,,,0.12,,,12.0,,,,8.1,,0.0035,0.003,,,0.001,,,,,,,,,0.46,,,,,,,,,0.25,,,,,0.001,,,,190.0,,,158.0,,,,,,,-4.0,0.0,,,,,,0.002,,,0.005,,,,,,0.012,0.3,,,0.662,,,0.493,,,,,0.024,,,0.19,,
2009-02-15 12:30:00,09PY000159,BC08NM0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.7,,,,2.3,,,,,,,,,5.1,,,,,,,5.0,,,,,0.0005,0.0005,0.128,,,,,5.0,0.23,,,,,,,,,,,,147.0,,,,,,,,,,,,,,,,,,,,,11.1,,,,,,,,,,,,,,,,,,0.18,,,,0.3,,,,,,,8.2,,0.0112,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,
2009-02-24 09:30:00,09PY000221,BC08NL0001,,,,,23.5,,,,0.058,,,0.41,,,24.7,,,0.002,,,,0.001,,,6.5,,,,0.003,23.3,,,,1.7,,,,0.038,,,0.013,,4.5,,,0.092,,,0.025,5.0,,,,0.77,0.0005,0.0005,0.052,,,,,1.0,0.05,,,,,,0.009,,,,,,75.1,,,,,,,,,25.6,,,0.024,,,0.02,,,0.7,,,4.12,,,,,1.31,,,0.997,,,,,0.09,,,0.001,,0.09,,,,0.14,,,13.0,,,,8.0,,0.0038,0.004,,,0.001,,,,,,,,,0.45,,,,,,,,,0.19,,,,,0.001,,,,170.0,,,142.0,,,,,,,8.0,3.0,,,,,,0.002,,,0.005,,,,,,0.005,0.5,,,0.239,,,0.363,,,,,0.035,,,0.19,,
2009-02-25 11:02:00,09PY000223,BC08NL0005,,,,,11.0,,,,0.043,,,1.17,,,31.4,,,0.001,,,,0.001,,,4.7,,,,0.007,29.4,,,,1.1,,,,0.021,,,0.007,,3.6,,,0.107,,,0.375,5.0,,,,0.59,0.0005,0.0005,0.052,,,,,1.0,0.07,,,,,,0.006,,,,,,93.2,,,,,,,,,23.1,,,0.014,,,0.02,,,1.1,,,4.8,,,,,5.2,,,1.74,,,,,0.09,,,0.001,,0.06,,,,0.11,,,11.0,,,,8.1,,0.0034,0.004,,,0.001,,,,,,,,,0.46,,,,,,,,,0.24,,,,,0.001,,,,200.0,,,159.0,,,,,,,8.0,3.0,,,,,,0.002,,,0.005,,,,,,0.01,0.3,,,0.726,,,0.498,,,,,0.023,,,0.25,,
2009-03-01 12:00:00,09PY000249,BC08NM0001,,,,,17.0,,,,0.052,,,0.57,,,29.5,,,0.002,,,,0.001,,,11.6,,,,0.009,38.5,,,,4.0,,,,0.049,,,0.006,,5.8,,,0.096,,,0.034,5.0,,,,0.68,0.0005,0.0005,0.131,,,,,3.0,0.23,,,,,,0.008,,,,,,140.0,,,,,,,,,50.5,,,0.031,,,0.139,,,3.6,,,10.7,,,,,11.8,,,3.77,,,,,0.41,,,0.001,,0.18,,,,0.31,,,,,,,8.2,,0.0151,0.009,,,0.001,2.72,,,,,,,,1.57,,,,,,,,,0.46,,,,,0.001,11.8,,,320.0,,,347.0,,35.0,12.0,,,,,,,,,,,0.005,,,0.005,,,,,,0.03,0.5,,,3.13,,,0.609,,,,,0.036,,,0.47,,
2009-03-15 16:10:00,09PY000274,BC08NM0001,,,,,22.9,,,,0.056,,,0.57,,,30.2,,,0.001,,,,0.001,,,12.5,,,,0.019,39.1,,,,3.7,,,,0.058,,,0.005,,5.5,,,2.31,,,0.043,5.0,,,,0.78,0.0005,0.0009,0.139,,,,,7.0,0.2,,,,,,0.011,,,,,,141.0,,,,,,,,,77.4,,,0.037,,,0.082,,,3.8,,,10.6,,,,,13.5,,,3.99,,,,,0.54,,,0.003,,0.2,,,,0.34,,,,,,,8.3,,0.0148,0.005,,,0.001,2.65,,,,,,,,1.6,,,,,,,,,0.48,,,,,0.001,11.6,,,320.0,,,373.0,,33.0,12.0,,,,4.0,3.5,,,,,,0.005,,,0.005,,,,,,0.023,0.5,,,3.13,,,0.654,,,,,0.036,,,0.5,,
2009-03-17 10:15:00,09PY000278,BC08NL0001,,,,,25.4,,,,0.059,,,0.44,,,25.7,,,0.003,,,,0.001,,,7.8,,,,0.003,24.3,,,,2.3,,,,0.055,,,0.012,,5.3,,,0.111,,,0.029,5.0,,,,0.91,0.0005,0.0009,0.081,,,,,1.0,0.05,,,,,,0.009,,,,,,79.0,,,,,,,,,28.1,,,0.03,,,0.031,,,0.8,,,4.47,,,,,1.55,,,1.12,,,,,0.1,,,0.001,,0.06,,,,0.14,,,12.0,,,,8.1,,0.005,0.006,,,0.001,0.74,,,,,,,,0.5,,,,,,,,,0.21,,,,,0.001,4.94,,,190.0,,,160.0,,,6.0,,,,1.0,1.0,,,,,,0.004,,,0.005,,,,,,0.002,1.0,,,0.255,,,0.418,,,,,0.041,,,0.21,,
2009-03-24 10:42:00,09PY000312,BC08NL0005,,,,,41.2,,,,0.044,,,1.3,,,31.4,,,0.003,,,,0.001,,,4.5,,,,0.006,30.0,,,,1.6,,,,0.053,,,0.01,,3.2,,,0.153,,,0.39,5.0,,,,0.71,0.0005,0.0005,0.039,,,,,17.0,0.08,,,,,,0.015,,,,,,95.8,,,,,,,,,48.0,,,0.031,,,0.069,,,1.2,,,5.04,,,,,6.5,,,1.85,,,,,0.16,,,0.003,,0.04,,,,0.08,,,11.0,,,,8.1,,0.0037,0.003,,,0.001,0.97,,,,,,,,0.55,,,,,,,,,0.25,,,,,0.004,4.69,,,210.0,,,168.0,,,7.0,,,,6.0,5.0,,,,,,0.007,,,0.005,,,,,,0.008,2.3,,,0.739,,,0.601,,,,,0.034,,,0.25,,
2009-03-24 11:50:00,09PY000309,BC08NL0001,,,,,215.0,,,,0.055,,,0.46,,,25.8,,,0.015,,,,0.002,,,7.1,,,,0.005,25.1,,,,1.5,,,,0.271,,,0.049,,6.3,,,0.276,,,0.085,5.0,,,,1.4,0.0005,0.0007,0.036,,,,,1.0,0.06,,,,,,0.065,,,,,,81.7,,,,,,,,,144.0,,,0.138,,,0.186,,,0.9,,,4.63,,,,,3.3,,,1.08,,,,,0.23,,,0.022,,0.03,,,,0.07,,,11.0,,,,8.0,,0.0087,0.006,,,0.001,0.81,,,,,,,,0.78,,,,,,,,,0.21,,,,,0.001,5.46,,,180.0,,,156.0,,,6.0,,,,10.0,2.0,,,,,,0.01,,,0.01,,,,,,0.004,3.8,,,0.282,,,0.73,,,,,0.114,,,0.68,,
2009-03-29 14:25:00,09PY000325,BC08NM0001,,,,,13.1,,,,0.05,,,0.54,,,28.4,,,0.002,,,,0.001,,,11.4,,,,0.009,36.4,,,,4.9,,,,0.048,,,0.006,,5.3,,,0.071,,,0.031,5.0,,,,0.6,0.0005,0.0005,0.128,,,,,,0.19,,,,,,0.007,,,,,,131.0,,,,,,,,,41.3,,,0.032,,,0.108,,,3.5,,,9.74,,,,,12.8,,,3.53,,,,,0.36,,,0.002,,0.17,,,,0.3,,,,,,,8.3,,0.0116,0.01,,,0.001,2.47,,,,,,,,1.46,,,,,,,,,0.43,,,,,0.001,10.7,,,310.0,,,332.0,,32.0,12.0,,,,10.0,7.0,,,,,,0.006,,,0.005,,,,,,0.03,0.9,,,2.92,,,0.56,,,,,0.03,,,0.36,,
2009-04-07 09:20:00,09PY000365,BC08NL0005,,,,,25.4,,,,0.046,,,1.5,,,32.9,,,0.002,,,,0.001,,,4.1,,,,0.008,30.3,,,,1.5,,,,0.044,,,0.009,,3.9,,,0.143,,,0.415,5.0,,,,0.72,0.0005,0.0005,0.013,,,,,36.0,0.07,,,,,,0.009,,,,,,96.5,,,,,,,,,38.1,,,0.027,,,0.034,,,1.3,,,5.07,,,,,6.75,,,2.02,,,,,0.15,,,0.001,,0.05,,,,0.07,,,10.0,,,,8.2,,0.0036,0.003,,,0.001,0.95,,,,,,,,0.6,,,,,,,,,0.28,,,,,0.001,4.65,,,220.0,,,181.0,,,6.0,,,,6.0,8.0,,,,,,0.003,,,0.005,,,,,,0.009,0.4,,,0.765,,,0.611,,,,,0.031,,,0.22,,
2009-04-07 11:05:00,09PY000362,BC08NL0001,,,,,354.0,,,,0.053,,,0.52,,,27.5,,,0.034,,,,0.005,,,8.1,,,,0.008,22.7,,,,0.7,,,,0.775,,,0.111,,6.6,,,0.394,,,0.195,5.0,,,,2.41,0.0005,0.0005,0.018,,,,,1.0,0.05,,,,,,0.108,,,,,,74.6,,,,,,,,,288.0,,,0.345,,,0.83,,,1.0,,,4.35,,,,,7.56,,,0.985,,,,,0.4,,,0.023,,0.03,,,,0.05,,,12.0,,,,8.0,,0.0143,0.01,,,0.001,0.77,,,,,,,,1.37,,,,,,,,,0.22,,,,,0.003,5.34,,,180.0,,,161.0,,,5.0,,,,10.0,3.0,,,,,,0.013,,,0.005,,,,,,0.005,7.5,,,0.299,,,1.04,,,,,0.237,,,1.44,,
