DATE_TIME_HEURE,SAMPLE_ID_ÉCHANTILLON,SITE_NO,2-(N-ETHYLPERFLUORO-1-OCTANESULFONAMIDO)-ETHANOL (N-ETFOSE),2-(N-METHYLPERFLUORO-1-OCTANESULFONAMIDO)-ETHANOL (N-MEFOSE),4:2 FLUOROTELOMERSULFONATE (4:2 FTS),4:2 FLUOROTELOMERSULFONATE-13C2 (4:2 FTS-13C2),6:2 FLUOROTELOMERSULFONATE (6:2 FTS),6:2 FLUOROTELOMERSULFONATE-13C2 (6:2 FTS-13C2),8:2 FLUOROTELOMERSULFONATE (8:2 FTS),8:2 FLUOROTELOMERSULFONATE-13C2 (8:2 FTS-13C2),ALKALINITY GRAN CACO3,ALKALINITY PHENOLPHTHALEIN CACO3,ALKALINITY TOTAL CACO3,ALUMINUM DISSOLVED,ALUMINUM EXTRACTABLE,ALUMINUM TOTAL,ALUMINUM TOTAL RECOVERABLE,AMMONIA TOTAL,ANTIMONY DISSOLVED,ANTIMONY EXTRACTABLE,ANTIMONY TOTAL,ANTIMONY TOTAL RECOVERABLE,ARSENIC DISSOLVED,ARSENIC EXTRACTABLE,ARSENIC TOTAL,ARSENIC TOTAL RECOVERABLE,BARIUM DISSOLVED,BARIUM EXTRACTABLE,BARIUM TOTAL,BARIUM TOTAL RECOVERABLE,BERYLLIUM DISSOLVED,BERYLLIUM EXTRACTABLE,BERYLLIUM TOTAL,BERYLLIUM TOTAL RECOVERABLE,BISMUTH TOTAL RECOVERABLE,BISPHENOL A,BISPHENOL E,BISPHENOL F,BISPHENOL S,BORON TOTAL,BORON TOTAL RECOVERABLE,BROMINE DISSOLVED,CADMIUM DISSOLVED,CADMIUM EXTRACTABLE,CADMIUM TOTAL,CADMIUM TOTAL RECOVERABLE,CALCIUM DISSOLVED,CALCIUM EXTRACTABLE/UNFILTERED,CALCIUM TOTAL,CALCIUM TOTAL RECOVERABLE,CARBON DISSOLVED ORGANIC,CARBON TOTAL INORGANIC,CARBON TOTAL ORGANIC,"CARBON, TOTAL ORGANIC (NON PURGEABLE)",CHLORIDE DISSOLVED,CHROMIUM DISSOLVED,CHROMIUM EXTRACTABLE,CHROMIUM TOTAL,CHROMIUM TOTAL RECOVERABLE,COBALT DISSOLVED,COBALT EXTRACTABLE,COBALT TOTAL,COBALT TOTAL RECOVERABLE,COLOUR APPARENT,COLOUR TRUE,COMPLEXED ALUMINUM,COMPLEXED COPPER,COMPLEXED IRON,COMPLEXED LEAD,COMPLEXED MANGANESE,COMPLEXED ZINC,CONDUCTANCE (FIELD),CONDUCTIVITY,COPPER DISSOLVED,COPPER EXTRACTABLE,COPPER TOTAL,COPPER TOTAL RECOVERABLE,DISSOLVED NITROGEN NITRATE,ETFOSAA-D5,FLUORIDE DISSOLVED,GALLIUM TOTAL RECOVERABLE,IRON DISSOLVED,IRON EXTRACTABLE,IRON TOTAL,IRON TOTAL RECOVERABLE,LANTHANUM TOTAL RECOVERABLE,LEAD DISSOLVED,LEAD EXTRACTABLE,LEAD TOTAL,LEAD TOTAL RECOVERABLE,LITHIUM TOTAL RECOVERABLE,MAGNESIUM DISSOLVED,MAGNESIUM EXTRACTABLE/UNFILTERED,MAGNESIUM TOTAL,MAGNESIUM TOTAL RECOVERABLE,MANGANESE DISSOLVED,MANGANESE EXTRACTABLE,MANGANESE TOTAL,MANGANESE TOTAL RECOVERABLE,MEFOSAA-D3,MOLYBDENUM DISSOLVED,MOLYBDENUM EXTRACTABLE,MOLYBDENUM TOTAL,MOLYBDENUM TOTAL RECOVERABLE,N-ETFOSA-D5,N-ETHYL PERFLUOROOCTANE SULFONAMIDOACETIC ACID (ETFOSAA),N-ETHYLPERFLUORO-1-OCTANESULFONAMIDE (N-ETFOSA),N-METHYL PERFLUOROOCTANE SULFONAMIDOACETIC ACID (MEFOSAA),N-METHYLPERFLUORO-1-OCTANESULFONAMIDE (N-MEFOSA),N-METHYLPERFLUOROOCTANESULFONAMIDE-D3 (MEFOSA-D3),NET-FOSE-D9,NICKEL DISSOLVED,NICKEL EXTRACTABLE,NICKEL TOTAL,NICKEL TOTAL RECOVERABLE,NITRITE/NITRATE,NITROGEN NITRATE,NITROGEN NITRITE,NITROGEN TOTAL,NITROGEN TOTAL DISSOLVED,NME-FOSE-D7,OXYGEN DISSOLVED,OXYGEN DISSOLVED % SATURATION,PERFLUOROBUTANESULFONATE (PFBS),PERFLUOROBUTANESULFONATE-13C3 (PFBS-1-13C3),PERFLUOROBUTANOATE (PFBA),PERFLUOROBUTANOATE-13C4 (PFBA-13C4),PERFLUORODECANESULFONATE (PFDS),PERFLUORODECANOATE (PFDA),PERFLUORODECANOATE-13C6 (PFDA-13C6),PERFLUORODODECANESULFONATE (PFDOS),PERFLUORODODECANOATE (PFDOA),PERFLUORODODECANOATE-13C2 (PFDOA-13C2),PERFLUOROHEPTANESULFONATE (PFHPS),PERFLUOROHEPTANOATE (PFHPA),PERFLUOROHEPTANOATE-13C4 (PFHPA-13C4),PERFLUOROHEXANESULFONATE (PFHXS)  ,PERFLUOROHEXANESULFONATE-13C3 (PFHXS-1-13C3),PERFLUOROHEXANOATE (PFHXA),PERFLUOROHEXANOATE-13C5 (PFHXA-13C5),PERFLUORONONANESULFONATE (PFNS),PERFLUORONONANOATE (PFNA),PERFLUORONONANOATE-13C9 (PFNA-13C9),PERFLUOROOCTANE SULFONAMIDE (PFOSA OU FOSA),PERFLUOROOCTANE SULFONATE (PFOS),PERFLUOROOCTANESULFONAMIDE-13C8 (PFOSA-13C8 OU FOSA-13C8),PERFLUOROOCTANESULFONATE-13C8 (PFOS-1-13C8),PERFLUOROOCTANOATE (PFOA),PERFLUOROOCTANOATE-13C8 (PFOA-13C8),PERFLUOROPENTANESULFONATE (PFPES),PERFLUOROPENTANOATE (PFPEA),PERFLUOROPENTANOATE-13C5 (PFPEA-13C5),PERFLUOROTETRADECANOATE (PFTEDA),PERFLUOROTETRADECANOATE-13C2 (PFTEDA-13C2),PERFLUOROTRIDECANOATE (PFTRDA),PERFLUOROUNDECANOATE (PFUNA),PERFLUOROUNDECANOATE-13C7 (PFUNA),PH,PH (FIELD),PHOSPHORUS TOTAL,POTASSIUM DISSOLVED,POTASSIUM DISSOLVED/FILTERED,POTASSIUM EXTRACTABLE/UNFILTERED,POTASSIUM TOTAL,POTASSIUM TOTAL RECOVERABLE,RUBIDIUM TOTAL RECOVERABLE,SELENIUM DISSOLVED,SELENIUM EXTRACTABLE,SELENIUM TOTAL,SELENIUM TOTAL RECOVERABLE,SILVER DISSOLVED,SILVER EXTRACTABLE,SILVER TOTAL,SILVER TOTAL RECOVERABLE,SODIUM DISSOLVED,SODIUM DISSOLVED/FILTERED,SODIUM EXTRACTABLE/UNFILTERED,SODIUM TOTAL,SODIUM TOTAL RECOVERABLE,SOLIDS SUSPENDED,SPECIFIC CONDUCTANCE,STRONTIUM DISSOLVED,STRONTIUM EXTRACTABLE,STRONTIUM TOTAL,STRONTIUM TOTAL RECOVERABLE,SULPHATE DISSOLVED,TEMPERATURE (WATER),TEMPERATURE WATER (FIELD),THALLIUM DISSOLVED,THALLIUM EXTRACTABLE,THALLIUM TOTAL,THALLIUM TOTAL RECOVERABLE,TIN DISSOLVED,TIN EXTRACTABLE,TIN TOTAL,TIN TOTAL RECOVERABLE,TITANIUM DISSOLVED,TITANIUM EXTRACTABLE,TITANIUM TOTAL,TITANIUM TOTAL RECOVERABLE,TURBIDITY,TURBIDITY (FIELD),URANIUM DISSOLVED,URANIUM EXTRACTABLE,URANIUM TOTAL,URANIUM TOTAL RECOVERABLE,VANADIUM DISSOLVED,VANADIUM EXTRACTABLE,VANADIUM TOTAL,VANADIUM TOTAL RECOVERABLE,ZINC DISSOLVED,ZINC EXTRACTABLE,ZINC TOTAL,ZINC TOTAL RECOVERABLE
2010-12-09 09:15:00,2010-AT0506-0027,NB01AJ0008,,,,,,,,,111.4,,112.5,,17.0,,,,,,0.06,,,,0.24,,,9.0,,,,,0.01,,,,,,,,,,,,0.02,,,38.28,,,,,4.3,,6.81,,,0.18,,,,0.05,,18.0,,,,,,,,257.7,,,,0.42,,1.03,,,,,0.04,,,,,,0.07,,,,2.91,,,,9.0,,,,,,0.05,,,,,,,,,,,0.54,,,,,1.17,,,14.15,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.26,7.3,0.011,,,0.75,,,,,,0.03,,,,0.01,,,,3.33,,,,264.0,,238.0,,,9.84,,-0.25,,,0.01,,,,0.05,,,,0.74,,0.8,0.0,,,0.11,,,,0.13,,,,0.41,
2010-12-09 11:45:00,2010-AT0506-0029,NB01AR0151,,,,,,,,,11.3,,20.0,,9.0,,,,,,0.04,,,,0.22,,,2.0,,,,,0.01,,,,,,,,,,,,0.02,,,3.34,,,,,4.0,,1.57,,,0.08,,,,0.01,,11.0,,,,,,,,34.2,,,,0.3,,0.02,,,,,0.02,,,,,,0.03,,,,0.5,,,,3.0,,,,,,0.06,,,,,,,,,,,0.21,,,,,0.2,,,13.66,93.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.43,8.01,0.004,,,0.28,,,,,,0.07,,,,0.01,,,,1.24,,,,33.7,,18.0,,,1.97,,-0.03,,,0.01,,,,0.05,,,,0.31,,0.4,0.0,,,0.02,,,,0.1,,,,0.31,
2010-12-09 14:15:00,2010-AT0506-0031,NB01AR0021,,,,,,,,,8.02,,20.0,,119.0,,,,,,0.04,,,,0.35,,,4.0,,,,,0.01,,,,,,,,,,,,0.02,,,2.68,,,,,10.1,,3.0,,,0.25,,,,0.06,,72.0,,,,,,,,39.4,,,,0.41,,0.02,,,,,0.15,,,,,,0.16,,,,0.55,,,,19.0,,,,,,0.07,,,,,,,,,,,1.14,,,,,0.33,,,14.56,100.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.07,8.01,0.015,,,0.32,,,,,,0.04,,,,0.01,,,,3.13,,,,39.2,,13.0,,,3.96,,0.27,,,0.01,,,,0.05,,,,1.93,,1.7,5.5,,,0.07,,,,0.34,,,,2.21,
2011-04-11 13:30:00,2011-AT0506-0001,NB01AR0021,,,,,,,,,9.02,,20.0,,,124.0,,,,,0.04,,,,0.39,,,,5.0,,,,0.01,,,,,,,10.0,,,,,0.02,,,,3.2,,,,7.5,,3.25,,,0.18,,,,0.01,,49.0,,,,,,,,42.5,,,,0.32,,0.03,,,,,,0.1,,,,,0.12,,,,,0.6,,,,23.2,,,,,0.06,,,,,,,,,,,0.79,,,,,0.26,,,12.47,99.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.11,6.95,0.014,,,,0.4,,,,,0.04,,,,0.01,,,,,4.5,,,43.9,,,15.1,,4.82,,5.51,,,0.01,,,,0.05,,,,1.03,,0.9,0.0,,,0.06,,,,0.41,,,,2.1,
2011-04-11 15:30:00,2011-AT0506-0002,NB01AR0151,,,,,,,,,11.11,,20.0,,,16.0,,,,,0.04,,,,0.29,,,,2.0,,,,0.01,,,,,,,10.0,,,,,0.02,,,,4.1,,,,4.0,,1.47,,,0.08,,,,0.01,,11.0,,,,,,,,,,,,0.26,,0.02,,,,,,0.02,,,,,0.03,,,,,0.6,,,,2.5,,,,,0.05,,,,,,,,,,,0.19,,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.33,,0.004,,,,0.4,,,,,0.04,,,,0.01,,,,,1.4,,,32.9,,,21.6,,1.91,,,,,0.01,,,,0.05,,,,0.21,,0.3,,,,0.03,,,,0.1,,,,0.22,
2011-08-16 12:00:00,2011-AT0506-0006,NB01AR0021,,,,,,,,,18.74,,20.1,,,113.8,,,,,0.05,,,,0.8,,,,10.8,,,,0.01,,,,,,,10.0,,,,,0.06,,,,6.06,,,,9.5,,7.94,,,0.16,,,,0.03,,69.0,,,,,,,,97.0,,,,0.45,,0.07,,,,,,0.19,,,,,0.12,,,,,0.8,,,,64.9,,,,,0.16,,,,,,,,,,,1.0,,,,,0.39,,,8.16,94.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,7.24,0.042,,,,1.37,,,,,0.05,,,,0.01,,,,,11.6,,,95.1,,,26.1,,10.6,,22.33,,,0.01,,,,0.05,,,,0.88,,1.2,19.5,,,0.07,,,,0.75,,,,3.04,
2011-11-09 12:30:00,2011-AT0506-0007,NB01AR0021,,,,,,,,,14.0,,20.0,,,112.7,,,,,0.04,,,,0.3,,,,8.9,,,,0.01,,,,,,,10.0,,,,,0.03,,,,5.07,,,,13.8,,5.46,,,0.17,,,,0.05,,66.0,,,,,,,,60.9,,,,0.36,,0.06,,,,,,0.21,,,,,0.14,,,,,0.78,,,,48.7,,,,,0.1,,,,,,,,,,,1.04,,,,,0.34,,,13.0,105.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,6.5,0.022,,,,0.72,,,,,0.05,,,,0.01,,,,,6.25,,,62.4,,,22.6,,5.98,7.6,6.21,,,0.01,,,,0.05,,,,1.27,,1.3,0.0,,,0.08,,,,0.46,,,,2.25,
2012-02-15 14:20:00,2012-AT0506-0001,NB01AR0021,,,,,,,,,16.0,,20.0,,,121.7,,,,,0.05,,,,0.4,,,,10.9,,,,0.02,,,,,,,10.0,,,,,0.07,,,,5.04,,,,10.1,,6.36,,,0.17,,,,0.04,,72.0,,,,,,,,77.3,,,,0.34,,0.05,,,,,,0.15,,,,,0.12,,,,,0.79,,,,55.2,,,,,0.13,,,,,,,,,,,0.78,,,,,0.34,,,14.36,99.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.25,6.34,0.031,,,,1.23,,,,,0.05,,,,0.01,,,,,10.48,,,77.8,,,24.5,,8.5,,0.34,,,0.01,,,,0.05,,,,0.99,,1.1,0.0,,,0.1,,,,0.54,,,,4.67,
2012-02-16 12:30:00,2012-AT0506-0002,NB01AR0151,,,,,,,,,11.49,,20.0,,,7.7,,,,,0.04,,,,0.24,,,,2.3,,,,0.01,,,,,,,10.0,,,,,0.02,,,,4.35,,,,3.9,,1.54,,,0.06,,,,0.01,,13.0,,,,,,,,,,,,0.21,,0.02,,,,,,0.02,,,,,0.03,,,,,0.62,,,,3.1,,,,,0.05,,,,,,,,,,,0.17,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.27,,0.003,,,,0.4,,,,,0.06,,,,0.01,,,,,1.7,,,34.7,,,23.8,,1.94,,,,,0.01,,,,0.05,,,,0.15,,0.2,,,,0.03,,,,0.08,,,,0.16,
2012-04-25 11:30:00,2012-AT0506-0003,NB01AR0021,,,,,,,,,7.03,,20.0,,,211.8,,,,,0.03,,,,0.3,,,,4.3,,,,0.01,,,,,,,10.0,,,,,0.02,,,,2.87,,,,9.2,,1.98,,,0.36,,,,0.15,,72.0,,,,,,,,27.1,,,,0.55,,0.03,,,,,,0.35,,,,,0.28,,,,,0.61,,,,60.6,,,,,0.06,,,,,,,,,,,1.72,,,,,0.31,,,11.65,103.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.98,5.97,0.022,,,,0.4,,,,,0.06,,,,0.01,,,,,1.92,,,27.7,,,14.0,,1.59,,10.04,,,0.01,,,,0.05,,,,4.17,,4.5,6.5,,,0.07,,,,0.5,,,,1.96,
2012-04-25 14:15:00,2012-AT0506-0004,NB01AR0151,,,,,,,,,11.22,,20.0,,,15.5,,,,,0.03,,,,0.07,,,,2.1,,,,0.01,,,,,,,10.0,,,,,0.02,,,,4.08,,,,4.1,,1.52,,,0.06,,,,0.01,,14.0,,,,,,,,31.6,,,,0.27,,0.02,,,,,,0.02,,,,,0.03,,,,,0.58,,,,4.7,,,,,0.04,,,,,,,,,,,0.19,,,,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.37,6.61,0.004,,,,0.4,,,,,0.05,,,,0.01,,,,,1.39,,,33.3,,,22.0,,1.75,,7.71,,,0.01,,,,0.05,,,,0.3,,0.7,0.0,,,0.03,,,,0.07,,,,0.29,
2012-06-05 11:07:00,2012-AT0506-0008,NB01AR0021,,,,,,,,,12.32,,20.0,,,135.2,,,,,0.04,,,,0.55,,,,9.3,,,,0.02,,,,,,,10.0,,,,,0.06,,,,4.38,,,,9.0,,5.2,,,0.19,,,,0.06,,70.0,,,,,,,,59.3,,,,0.91,,0.05,,,,,,0.2,,,,,0.26,,,,,0.68,,,,64.5,,,,,0.1,,,,,,,,,,,1.01,,,,,0.42,,,9.61,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.39,6.74,0.028,,,,0.7,,,,,0.08,,,,0.01,,,,,6.61,,,58.3,,,21.1,,5.5,,15.5,,,0.01,,,,0.05,,,,1.21,,1.3,1.8,,,0.09,,,,0.51,,,,5.31,
2012-06-19 14:20:00,2012-AT0506-0009,NB01AR0151,,,,,,,,,11.55,,20.0,,,10.5,,,,,0.04,,,,0.25,,,,2.1,,,,0.01,,,,,,,10.0,,,,,0.02,,,,4.16,,,,4.0,,1.56,,,0.06,,,,0.01,,12.0,,,,,,,,33.6,,,,0.27,,0.02,,,,,,0.02,,,,,0.03,,,,,0.6,,,,4.4,,,,,0.03,,,,,,,,,,,0.19,,,,,0.18,,,9.59,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,7.27,0.008,,,,0.4,,,,,0.05,,,,0.01,,,,,1.53,,,33.7,,,22.6,,1.81,,19.16,,,0.01,,,,0.05,,,,0.15,,0.3,0.0,,,0.03,,,,0.05,,,,0.16,
2012-06-20 15:35:00,2012-AT0506-0011,NB01AJ0008,,,,,,,,,140.5,,141.7,,,23.9,,,,,0.06,,,,0.52,,,,14.7,,,,0.01,,,,,,,10.0,,,,,0.02,,,,52.14,,,,3.5,,8.92,,,0.11,,,,0.06,,13.0,,,,,,,,311.8,,,,0.48,,0.38,,,,,,0.07,,,,,0.05,,,,,4.46,,,,26.4,,,,,0.09,,,,,,,,,,,0.41,,,,,0.63,,,8.38,134.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.48,8.38,0.016,,,,1.0,,,,,0.06,,,,0.01,,,,,5.14,,,300.0,,,379.2,,7.71,,23.79,,,0.01,,,,0.05,,,,0.34,,2.1,0.0,,,0.22,,,,0.21,,,,0.16,
2012-07-24 11:30:00,2012-AT0506-0014,NB01AR0021,,,,,,,,,17.86,,20.0,,,138.1,,,,,0.22,,,,0.66,,,,13.2,,,,0.01,,,,,,,10.0,,,,,0.09,,,,6.05,,,,9.8,,9.72,,,0.31,,,,0.07,,61.0,,,,,,,,92.2,,,,1.23,,0.09,,,,,,0.24,,,,,0.21,,,,,0.8,,,,105.0,,,,,0.19,,,,,,,,,,,1.33,,,,,0.4,,,7.86,94.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.46,7.26,0.041,,,,1.2,,,,,0.06,,,,0.01,,,,,11.74,,,88.5,,,27.5,,8.0,,24.49,,,0.01,,,,0.05,,,,1.02,,1.2,7.0,,,0.07,,,,0.58,,,,25.8,
2012-07-24 14:45:00,2012-AT0506-0015,NB01AR0151,,,,,,,,,10.93,,20.0,,,17.7,,,,,0.04,,,,0.22,,,,2.3,,,,0.01,,,,,,,10.0,,,,,0.02,,,,4.48,,,,4.5,,1.51,,,0.07,,,,0.01,,13.0,,,,,,,,34.6,,,,0.28,,0.02,,,,,,0.02,,,,,0.03,,,,,0.63,,,,5.4,,,,,0.05,,,,,,,,,,,0.23,,,,,0.18,,,8.49,100.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.42,7.42,0.004,,,,0.4,,,,,0.07,,,,0.01,,,,,1.5,,,33.0,,,23.3,,1.7,,23.71,,,0.01,,,,0.05,,,,0.49,,0.8,0.0,,,0.03,,,,0.07,,,,0.91,
2012-07-24 17:30:00,2012-AT0506-0017,NB01AJ0008,,,,,,,,,142.3,,143.5,,,28.4,,,,,0.05,,,,0.61,,,,15.0,,,,0.01,,,,,,,10.0,,,,,0.02,,,,54.97,,,,4.0,,8.59,,,0.13,,,,0.06,,13.0,,,,,,,,316.7,,,,0.46,,0.49,,,,,,0.08,,,,,0.03,,,,,4.75,,,,20.0,,,,,0.06,,,,,,,,,,,0.47,,,,,0.71,,,10.5,124.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.49,8.46,0.011,,,,1.3,,,,,0.05,,,,0.01,,,,,4.96,,,298.0,,,392.6,,7.21,,23.49,,,0.01,,,,0.05,,,,0.48,,0.6,1.2,,,0.2,,,,0.21,,,,0.16,
2012-09-10 12:00:00,2012-AT0506-0018,NB01AR0021,,,,,,,,,10.43,,20.0,,,111.1,,,,,0.05,,,,0.71,,,,6.7,,,,0.01,,,,,,,10.0,,,,,0.02,,,,4.18,,,,11.3,,3.14,,,0.21,,,,0.07,,75.0,,,,,,,,43.0,,,,0.48,,0.06,,,,,,0.26,,,,,0.14,,,,,0.71,,,,73.3,,,,,0.08,,,,,,,,,,,1.19,,,,,0.48,,,9.03,98.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.11,7.09,0.022,,,,0.6,,,,,0.09,,,,0.01,,,,,3.91,,,44.0,,,20.3,,4.38,,19.54,,,0.01,,,,0.05,,,,1.5,,1.3,1.4,,,0.07,,,,0.42,,,,2.25,
2012-09-10 14:00:00,2012-AT0506-0019,NB01AR0151,,,,,,,,,11.34,,20.0,,,8.8,,,,,0.04,,,,0.3,,,,2.0,,,,0.01,,,,,,,10.0,,,,,0.02,,,,4.32,,,,4.1,,1.67,,,0.06,,,,0.01,,13.0,,,,,,,,32.3,,,,0.28,,0.02,,,,,,0.02,,,,,0.03,,,,,0.59,,,,3.7,,,,,0.02,,,,,,,,,,,0.16,,,,,0.18,,,9.03,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.41,7.71,0.007,,,,0.4,,,,,0.06,,,,0.01,,,,,1.46,,,33.3,,,22.0,,1.95,,20.3,,,0.01,,,,0.05,,,,0.19,,0.5,0.0,,,0.03,,,,0.07,,,,0.23,
2012-09-10 16:25:00,2012-AT0506-0023,NB01AJ0008,,,,,,,,,133.6,,134.9,,,15.5,,,,,0.06,,,,0.7,,,,12.6,,,,0.01,,,,,,,10.0,,,,,0.02,,,,50.98,,,,5.2,,9.9,,,0.1,,,,0.05,,16.0,,,,,,,,280.0,,,,0.49,,0.23,,,,,,0.08,,,,,0.03,,,,,4.22,,,,19.3,,,,,0.06,,,,,,,,,,,0.5,,,,,0.51,,,11.57,123.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.49,8.7,0.014,,,,1.4,,,,,0.06,,,,0.01,,,,,4.97,,,295.0,,,335.9,,8.39,,18.68,,,0.01,,,,0.05,,,,0.35,,1.3,2.6,,,0.19,,,,0.22,,,,0.16,
2012-11-14 11:41:00,2012-AT0506-0024,NB01AR0021,,,,,,,,,7.85,,20.0,,,156.0,,,,,0.04,,,,0.44,,,,4.9,,,,0.02,,,,,,,10.0,,,,,0.02,,,,3.57,,,,12.1,,3.18,,,0.21,,,,0.05,,100.0,,,,,,,,38.7,,,,0.36,,0.04,,,,,,0.26,,,,,0.18,,,,,0.63,,,,28.0,,,,,0.06,,,,,,,,,,,1.31,,,,,0.35,,,12.73,101.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.05,6.17,0.015,,,,0.4,,,,,0.07,,,,0.01,,,,,3.37,,,37.3,,,16.5,,3.45,,5.76,,,0.01,,,,0.05,,,,1.44,,1.6,1.5,,,0.08,,,,0.28,,,,2.12,
2012-11-14 13:53:00,2012-AT0506-0025,NB01AR0151,,,,,,,,,11.33,,20.0,,,18.0,,,,,0.04,,,,0.29,,,,2.1,,,,0.01,,,,,,,10.0,,,,,0.02,,,,4.33,,,,4.3,,1.63,,,0.08,,,,0.01,,11.0,,,,,,,,33.7,,,,0.28,,0.02,,,,,,0.03,,,,,0.05,,,,,0.58,,,,6.3,,,,,0.04,,,,,,,,,,,0.29,,,,,0.18,,,11.78,98.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,6.99,0.004,,,,0.4,,,,,0.05,,,,0.01,,,,,1.44,,,33.0,,,22.0,,1.79,,7.26,,,0.01,,,,0.05,,,,0.58,,0.4,1.4,,,0.03,,,,0.09,,,,3.13,
2012-11-14 17:00:00,2012-AT0506-0029,NB01AJ0008,,,,,,,,,107.4,,108.8,,,44.4,,,,,0.05,,,,0.25,,,,10.3,,,,0.01,,,,,,,10.0,,,,,0.02,,,,43.56,,,,5.3,,7.07,,,0.15,,,,0.06,,21.0,,,,,,,,260.0,,,,0.37,,0.74,,,,,,0.09,,,,,0.04,,,,,3.39,,,,14.1,,,,,0.04,,,,,,,,,,,0.64,,,,,0.92,,,13.69,99.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.28,7.59,0.01,,,,1.0,,,,,0.04,,,,0.01,,,,,3.52,,,244.0,,,275.3,,9.4,,2.14,,,0.01,,,,0.05,,,,0.94,,1.4,1.9,,,0.11,,,,0.14,,,,0.25,
2013-01-08 12:00:00,2013-AT0506-0054,NB01AR0021,,,,,,,,,10.56,,20.0,,,126.9,,,,,0.04,,,,0.38,,,,6.1,,,,0.02,,,,,,,10.0,,,,,0.02,,,,3.89,,,,9.1,,3.82,,,0.14,,,,0.05,,65.0,,,,,,,,48.7,,,,0.46,,0.05,,,,,,0.18,,,,,0.14,,,,,0.69,,,,38.3,,,,,0.11,,,,,,,,,,,0.3,,,,,0.42,,,14.89,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,6.91,0.02,,,,0.7,,,,,0.05,,,,0.01,,,,,5.96,,,53.9,,,19.3,,6.82,,0.0,,,0.01,,,,0.05,,,,1.06,,1.1,2.9,,,0.08,,,,0.32,,,,3.8,
2013-01-08 14:03:00,2013-AT0513-0142,NB01AR0151,,,,,,,,,11.39,,20.0,,,8.2,,,,,0.04,,,,0.27,,,,2.3,,,,0.01,,,,,,,10.0,,,,,0.02,,,,4.19,,,,4.0,,1.57,,,0.02,,,,0.01,,12.0,,,,,,,,33.7,,,,0.25,,0.02,,,,,,0.02,,,,,0.03,,,,,0.63,,,,4.5,,,,,0.05,,,,,,,,,,,0.12,,,,,0.16,,,14.43,98.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.44,6.99,0.004,,,,0.4,,,,,0.05,,,,0.01,,,,,1.46,,,34.0,,,23.3,,1.78,,0.45,,,0.01,,,,0.05,,,,0.14,,2.8,1.4,,,0.03,,,,0.06,,,,0.17,
2013-01-09 08:10:00,2013-AT0506-0053,NB01AJ0008,,,,,,,,,142.8,,143.7,,,16.0,,,,,0.05,,,,0.21,,,,13.8,,,,0.01,,,,,,,10.0,,,,,0.02,,,,59.14,,,,2.6,,8.88,,,0.08,,,,0.03,,12.0,,,,,,,,334.2,,,,0.27,,1.35,,,,,,0.05,,,,,0.1,,,,,4.61,,,,6.5,,,,,0.04,,,,,,,,,,,0.22,,,,,1.71,,,13.76,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.35,7.34,0.005,,,,1.1,,,,,0.03,,,,0.01,,,,,4.53,,,328.0,,,366.5,,11.01,,-0.3,,,0.01,,,,0.05,,,,0.28,,0.7,2.3,,,0.17,,,,0.08,,,,1.29,
