DATE_TIME_HEURE,SAMPLE_ID_ÉCHANTILLON,SITE_NO,ALKALINITY GRAN CACO3,ALKALINITY TOTAL CACO3,ALUMINUM DISSOLVED,ALUMINUM EXTRACTABLE,ALUMINUM TOTAL,ALUMINUM TOTAL RECOVERABLE,AMMONIA DISSOLVED,AMMONIA TOTAL,AMMONIA UNFILTERED,ANTIMONY DISSOLVED,ANTIMONY EXTRACTABLE,ANTIMONY TOTAL,ANTIMONY TOTAL RECOVERABLE,ARSENIC DISSOLVED,ARSENIC EXTRACTABLE,ARSENIC TOTAL,ARSENIC TOTAL RECOVERABLE,BARIUM DISSOLVED,BARIUM EXTRACTABLE,BARIUM TOTAL,BARIUM TOTAL RECOVERABLE,BERYLLIUM DISSOLVED,BERYLLIUM EXTRACTABLE,BERYLLIUM TOTAL,BERYLLIUM TOTAL RECOVERABLE,BISMUTH DISSOLVED,BISMUTH TOTAL,BISMUTH TOTAL RECOVERABLE,BORON DISSOLVED,BORON EXTRACTABLE,BORON TOTAL,BORON TOTAL RECOVERABLE,BROMINE DISSOLVED,CADMIUM DISSOLVED,CADMIUM EXTRACTABLE,CADMIUM TOTAL,CADMIUM TOTAL RECOVERABLE,CALCIUM DISSOLVED,CALCIUM EXTRACTABLE,CALCIUM EXTRACTABLE/UNFILTERED,CALCIUM TOTAL,CALCIUM TOTAL RECOVERABLE,CARBON DISSOLVED INORGANIC,CARBON DISSOLVED ORGANIC,CARBON TOTAL INORGANIC,CARBON TOTAL ORGANIC,"CARBON, TOTAL ORGANIC (NON PURGEABLE)",CERIUM TOTAL,CESIUM TOTAL,CHLORIDE DISSOLVED,CHLORIDE TOTAL,CHLOROPHYLL A EXTRACTABLE,CHROMIUM DISSOLVED,CHROMIUM EXTRACTABLE,CHROMIUM TOTAL,CHROMIUM TOTAL RECOVERABLE,COBALT DISSOLVED,COBALT EXTRACTABLE,COBALT TOTAL,COBALT TOTAL RECOVERABLE,COLIFORMS TOTAL,COLOUR APPARENT,COLOUR TRUE,COMPLEXED ALUMINUM,COMPLEXED COPPER,COMPLEXED IRON,COMPLEXED LEAD,COMPLEXED MANGANESE,COMPLEXED ZINC,CONDUCTANCE (FIELD),CONDUCTIVITY,COPPER DISSOLVED,COPPER EXTRACTABLE,COPPER TOTAL,COPPER TOTAL RECOVERABLE,DISSOLVED NITROGEN NITRATE,EUROPIUM TOTAL,FECAL COLIFORMS,FLUORIDE DISSOLVED,GADOLINIUM TOTAL RECOVERABLE,GALLIUM DISSOLVED,GALLIUM TOTAL,GALLIUM TOTAL RECOVERABLE,GERMANIUM TOTAL,HAFNIUM TOTAL,HARDNESS TOTAL (CALCD.) CACO3,HOLMIUM TOTAL,INDIUM TOTAL,IRIDIUM TOTAL,IRON DISSOLVED,IRON EXTRACTABLE,IRON TOTAL,IRON TOTAL RECOVERABLE,LANTHANUM DISSOLVED,LANTHANUM TOTAL,LANTHANUM TOTAL RECOVERABLE,LEAD DISSOLVED,LEAD EXTRACTABLE,LEAD TOTAL,LEAD TOTAL RECOVERABLE,LITHIUM DISSOLVED,LITHIUM TOTAL,LITHIUM TOTAL RECOVERABLE,LUTETIUM TOTAL,MAGNESIUM DISSOLVED,MAGNESIUM EXTRACTABLE,MAGNESIUM EXTRACTABLE/UNFILTERED,MAGNESIUM TOTAL,MAGNESIUM TOTAL RECOVERABLE,MANGANESE DISSOLVED,MANGANESE EXTRACTABLE,MANGANESE TOTAL,MANGANESE TOTAL RECOVERABLE,MERCURY SUSPENDED,MERCURY TOTAL,METHYL MERCURY,MOLYBDENUM DISSOLVED,MOLYBDENUM EXTRACTABLE,MOLYBDENUM TOTAL,MOLYBDENUM TOTAL RECOVERABLE,NEODYMIUM TOTAL,NICKEL DISSOLVED,NICKEL EXTRACTABLE,NICKEL TOTAL,NICKEL TOTAL RECOVERABLE,NIOBIUM TOTAL,NITRITE AND NITRATE UNFILTERED,NITRITE/NITRATE,NITROGEN NITRATE,NITROGEN NITRITE,NITROGEN TOTAL,NITROGEN TOTAL DISSOLVED,ORTHOPHOSPHATE DISSOLVED/UNFILTERED,ORTHOPHOSPHORUS DISSOLVED,OXYGEN DISSOLVED,OXYGEN DISSOLVED % SATURATION,OXYGEN DISSOLVED % SATURATION (CALCD.),PH,PH (FIELD),PHOSPHORUS TOTAL,PHOSPHORUS TOTAL DISSOLVED,PLATINUM TOTAL,POTASSIUM DISSOLVED,POTASSIUM DISSOLVED/FILTERED,POTASSIUM EXTRACTABLE,POTASSIUM EXTRACTABLE/UNFILTERED,POTASSIUM TOTAL,POTASSIUM TOTAL RECOVERABLE,POTASSIUM UNFILTERED,PRASEODYMIUM TOTAL,RUBIDIUM DISSOLVED,RUBIDIUM TOTAL,RUBIDIUM TOTAL RECOVERABLE,RUTHENIUM TOTAL,SAMARIUM TOTAL,SCANDIUM TOTAL,SELENIUM DISSOLVED,SELENIUM EXTRACTABLE,SELENIUM TOTAL,SELENIUM TOTAL RECOVERABLE,SILVER DISSOLVED,SILVER EXTRACTABLE,SILVER TOTAL,SILVER TOTAL RECOVERABLE,SIO2,SODIUM DISSOLVED,SODIUM DISSOLVED/FILTERED,SODIUM EXTRACTABLE,SODIUM EXTRACTABLE/UNFILTERED,SODIUM TOTAL,SODIUM TOTAL RECOVERABLE,SODIUM UNFILTERED,SOLIDS SUSPENDED,SPECIFIC CONDUCTANCE,STRONTIUM DISSOLVED,STRONTIUM EXTRACTABLE,STRONTIUM TOTAL,STRONTIUM TOTAL RECOVERABLE,SULPHATE DISSOLVED,SULPHATE TOTAL,TELLURIUM TOTAL,TEMPERATURE (AIR),TEMPERATURE (WATER),TEMPERATURE WATER (FIELD),TERBIUM TOTAL,THALLIUM DISSOLVED,THALLIUM EXTRACTABLE,THALLIUM TOTAL,THALLIUM TOTAL RECOVERABLE,TIN DISSOLVED,TIN EXTRACTABLE,TIN TOTAL,TIN TOTAL RECOVERABLE,TITANIUM DISSOLVED,TITANIUM EXTRACTABLE,TITANIUM TOTAL,TITANIUM TOTAL RECOVERABLE,TOTAL NITRATE,TOTAL SUSPENDED SOLIDS (NON-FILTERABLE RESIDUE),TUNGSTEN TOTAL,TURBIDITY,TURBIDITY (FIELD),URANIUM DISSOLVED,URANIUM EXTRACTABLE,URANIUM TOTAL,URANIUM TOTAL RECOVERABLE,VANADIUM DISSOLVED,VANADIUM EXTRACTABLE,VANADIUM TOTAL,VANADIUM TOTAL RECOVERABLE,WATER DEPTH,YTTERBIUM TOTAL,YTTRIUM TOTAL,ZINC DISSOLVED,ZINC EXTRACTABLE,ZINC TOTAL,ZINC TOTAL RECOVERABLE,ZIRCONIUM TOTAL
2007-05-15 12:00:00,2007-AT0244-0012,NS01ED0073,1.01,20.0,,92.1,,,,,,,0.1,,,,0.4,,,,3.3,,,,0.1,,,,,,,,,,,,0.1,,,0.63,,,,,,3.8,0.5,4.2,,,,4.4,,,,0.4,,,,0.1,,,,21.0,,,,,,,,,,,0.2,,,0.01,,,,,,,,,,,,,,,0.02,,,,,,,0.1,,,,,,,0.43,,,,,,6.9,,,1.3,,,,0.1,,,,,0.1,,,,,,,,0.11,0.1,,,,,,5.97,,0.005,,,,0.21,,,,,,,,,,,,,,,,,,0.1,,,,,2.91,,,,,,,23.9,,6.0,,,1.7,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,0.2,,,,,,,1.2,,,
2007-05-15 12:00:00,2007-AT0244-0018,NS01ED0010,0.0,20.0,,200.6,,,,,,,0.1,,,,0.2,,,,1.8,,,,0.1,,,,,,,,,,,,0.1,,,0.33,,,,,,9.7,0.6,10.6,,,,4.5,,,,0.4,,,,0.1,,,,109.0,,,,,,,,,,,0.2,,,0.01,,,,,,,,,,,,,,,0.11,,,,,,,0.4,,,,,,,0.33,,,,,,4.7,,,3.5,,,,0.1,,,,,0.1,,,,,,,,0.22,0.13,,,,,,4.35,,0.018,,,,0.2,,,,,,,,,,,,,,,,,,0.1,,,,,2.67,,,,,,,35.9,,3.2,,,1.6,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,0.3,,,,,,,1.0,,,
2007-05-15 12:00:00,2007-AT0244-0019,NS01ED0101,0.0,20.0,,51.1,,,,,,,0.1,,,,0.1,,,,2.7,,,,0.1,,,,,,,,,,,,0.1,,,0.37,,,,,,2.3,0.5,3.2,,,,3.9,,,,0.4,,,,0.1,,,,12.0,,,,,,,,,,,0.2,,,0.01,,,,,,,,,,,,,,,0.02,,,,,,,0.1,,,,,,,0.34,,,,,,6.9,,,0.8,,,,0.1,,,,,0.1,,,,,,,,0.14,0.12,,,,,,5.66,,0.007,,,,0.21,,,,,,,,,,,,,,,,,,0.1,,,,,2.52,,,,,,,20.7,,3.9,,,1.6,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,0.1,,,,,,,1.0,,,
2007-05-15 12:00:00,2007-AT0244-0017,NS01ED0094,0.0,20.0,,271.7,,,,,,,0.1,,,,0.2,,,,3.9,,,,0.1,,,,,,,,,,,,0.1,,,0.36,,,,,,9.2,0.5,9.2,,,,4.6,,,,0.4,,,,0.1,,,,88.0,,,,,,,,,,,0.2,,,0.01,,,,,,,,,,,,,,,0.13,,,,,,,0.4,,,,,,,0.35,,,,,,11.9,,,4.0,,,,0.1,,,,,0.1,,,,,,,,0.25,0.2,,,,,,4.54,,0.009,,,,0.26,,,,,,,,,,,,,,,,,,0.1,,,,,2.82,,,,,,,32.4,,4.2,,,1.9,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,0.3,,,,,,,1.5,,,
2007-05-15 13:30:00,2007-AT0227-0047,PE01CB0143,83.72,84.9,44.2,77.4,,,,,,0.1,0.1,,,0.6,0.6,,,,204.2,,,,0.1,,,,,,,,,,,0.1,0.1,,,48.09,,,,,,1.8,21.5,2.5,,,,25.5,,,0.4,0.7,,,0.1,0.1,,,,8.0,,,,,,,,,,0.4,0.4,,,7.75,,,,,,,,,,,,,,0.02,0.04,,,,,,0.1,0.1,,,,,,,4.84,,,,,10.0,15.0,,,,,,,0.1,,,,0.1,0.1,,,,,,,,7.62,7.67,,,,,,8.21,,0.036,,,,1.19,,,,,,,,,,,,,,,,,,0.1,,,,,9.58,,,,,,3.1,325.0,,101.5,,,10.46,,,,,,,,,,,,,,,,0.5,,,,,,0.7,,,,,,3.7,3.9,,,,,,0.7,0.4,,,
2007-05-17 12:00:00,2007-AT0244-0048,NS01EN0006,1.09,20.0,,228.7,,,,,,,0.1,,,,0.2,,,,3.1,,,,0.1,,,,,,,,,,,,0.1,,,1.36,,,,,,,0.6,9.8,,,,8.3,,,,0.4,,,,0.2,,,,72.0,,,,,,,,,,,0.3,,,0.01,,,,,,,,,,,,,,,0.25,,,,,,,0.3,,,,,,,0.65,,,,,,54.7,,,,,,,0.1,,,,,0.4,,,,,,,,0.27,,,,,,,5.41,,0.009,,,,0.3,,,,,,,,,,,,,,,,,,0.1,,,,,4.81,,,,,,,43.3,,12.4,,,2.6,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,0.3,,,,,,,2.6,,,
2007-05-23 12:00:00,2007-AT0087-0089,NS01ED0005,0.07,20.0,,184.3,,,,,,,0.1,,,,0.3,,,,4.3,,,,0.1,,,,,,,,,,,,0.1,,,0.9,,,,,,,0.7,9.3,,,,6.7,,,,0.4,,,,0.1,,,,88.0,,,,,,,,,,,0.2,,,0.01,,,,,,,,,,,,,,,0.18,,,,,,,0.4,,,,,,,0.48,,,,,,18.9,,,,,,,0.1,,,,,0.2,,,,,,,,0.2,,,,,,,5.01,,,,,,0.34,,,,,,,,,,,,,,,,,,0.1,,,,,3.96,,,,,,,35.6,,6.1,,,2.0,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,0.4,,,,,,,0.4,,,
2007-05-23 12:00:00,2007-AT0087-0090,NS01ED0111,1.01,20.0,,140.7,,,,,,,0.1,,,,0.2,,,,2.4,,,,0.1,,,,,,,,,,,,0.1,,,0.58,,,,,,,0.8,7.8,,,,3.4,,,,0.4,,,,0.1,,,,46.0,,,,,,,,,,,0.2,,,0.01,,,,,,,,,,,,,,,0.2,,,,,,,0.1,,,,,,,0.4,,,,,,32.2,,,,,,,0.1,,,,,0.4,,,,,,,,0.19,,,,,,,5.65,,,,,,0.21,,,,,,,,,,,,,,,,,,0.1,,,,,2.64,,,,,,,21.3,,4.4,,,1.3,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,0.1,,,,,,,0.3,,,
2007-05-23 12:00:00,2007-AT0087-0091,NS01ED0110,1.04,20.0,,147.0,,,,,,,0.1,,,,0.2,,,,2.4,,,,0.1,,,,,,,,,,,,0.1,,,0.59,,,,,,,1.0,8.4,,,,3.5,,,,0.4,,,,0.2,,,,56.0,,,,,,,,,,,0.3,,,0.01,,,,,,,,,,,,,,,0.21,,,,,,,0.2,,,,,,,0.4,,,,,,43.3,,,,,,,0.1,,,,,0.5,,,,,,,,0.21,,,,,,,5.58,,,,,,0.25,,,,,,,,,,,,,,,,,,0.1,,,,,2.75,,,,,,,22.5,,4.7,,,1.4,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,0.2,,,,,,,0.6,,,
2007-05-23 12:00:00,2007-AT0087-0092,NS01EE0014,0.15,20.0,,248.2,,,,,,,0.1,,,,0.3,,,,3.4,,,,0.1,,,,,,,,,,,,0.1,,,0.73,,,,,,,0.8,19.0,,,,2.8,,,,0.4,,,,0.1,,,,179.0,,,,,,,,,,,0.8,,,0.01,,,,,,,,,,,,,,,0.25,,,,,,,0.6,,,,,,,0.39,,,,,,16.8,,,,,,,0.1,,,,,0.1,,,,,,,,0.34,,,,,,,4.77,,,,,,0.39,,,,,,,,,,,,,,,,,,0.1,,,,,2.45,,,,,,,25.8,,5.9,,,1.3,,,,,,,,,,,,,,,,1.9,,,,,,,,,,,,,0.5,,,,,,,3.0,,,
2007-05-24 10:33:00,2007-AT0227-0126,PE01CA0001,,42.3,,,,,,,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6,,,,,,,,,,,,,9.51,,,,,,,,,,,77.1,,,,,,,,141.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.83,,,,,,,,,,,,,,,,,,,,,,1.73,,,,2.02,,,,10.8,,93.1,7.27,,0.0165,,,,,,,,,0.85,,,,,,,,,,,,,,,,,,,,,,,5.47,,143.0,,,,,,4.32,,,8.5,,,,,,,,,,,,,,,1.73,,,2.57,,,,,,,,,,,,,,,,,
2007-05-28 12:00:00,2007-AT0087-0096,NS01EE0014,0.21,20.0,,237.2,,,,,,,0.1,,,,0.4,,,,3.1,,,,0.1,,,,,,,,,,,,0.1,,,0.7,,,,,,,0.8,18.3,,,,2.9,,,,0.4,,,,0.1,,,,189.0,,,,,,,,,,,0.3,,,0.01,,,,,,,,,,,,,,,0.27,,,,,,,0.4,,,,,,,0.37,,,,,,15.2,,,,,,,0.1,,,,,0.2,,,,,,,,0.37,,,,,,,4.84,,,,,,0.39,,,,,,,,,,,,,,,,,,0.1,,,,,2.52,,,,,,,25.0,,5.0,,,1.1,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,0.4,,,,,,,2.0,,,
2007-05-28 12:00:00,2007-AT0087-0094,NS01ED0111,1.72,20.0,,198.3,,,,,,,0.1,,,,0.3,,,,2.7,,,,0.1,,,,,,,,,,,,0.1,,,0.7,,,,,,,1.1,10.1,,,,3.7,,,,0.4,,,,0.3,,,,69.0,,,,,,,,,,,0.3,,,0.01,,,,,,,,,,,,,,,0.53,,,,,,,0.2,,,,,,,0.43,,,,,,78.1,,,,,,,0.1,,,,,0.7,,,,,,,,0.29,,,,,,,5.9,,,,,,0.18,,,,,,,,,,,,,,,,,,0.1,,,,,2.76,,,,,,,21.6,,4.5,,,0.6,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,0.2,,,,,,,2.0,,,
2007-05-28 12:00:00,2007-AT0087-0093,NS01ED0005,0.0,20.0,,169.6,,,,,,,0.1,,,,0.3,,,,4.0,,,,0.1,,,,,,,,,,,,0.1,,,0.85,,,,,,,0.6,8.3,,,,6.2,,,,0.4,,,,0.1,,,,79.0,,,,,,,,,,,0.3,,,0.01,,,,,,,,,,,,,,,0.18,,,,,,,0.4,,,,,,,0.45,,,,,,15.1,,,,,,,0.1,,,,,0.3,,,,,,,,0.2,,,,,,,4.92,,,,,,0.35,,,,,,,,,,,,,,,,,,0.1,,,,,3.61,,,,,,,33.7,,4.9,,,2.0,,,,,,,,,,,,,,,,1.3,,,,,,,,,,,,,0.4,,,,,,,2.0,,,
2007-05-28 12:00:00,2007-AT0087-0095,NS01ED0110,2.31,20.0,,164.3,,,,,,,0.1,,,,0.3,,,,2.7,,,,0.1,,,,,,,,,,,,0.1,,,0.81,,,,,,,1.8,9.5,,,,3.8,,,,0.4,,,,0.5,,,,78.0,,,,,,,,,,,0.3,,,0.01,,,,,,,,,,,,,,,0.42,,,,,,,0.3,,,,,,,0.47,,,,,,97.4,,,,,,,0.1,,,,,0.8,,,,,,,,0.27,,,,,,,5.97,,,,,,0.23,,,,,,,,,,,,,,,,,,0.1,,,,,2.97,,,,,,,23.7,,5.3,,,1.2,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,0.2,,,,,,,2.1,,,
2007-05-29 10:35:00,2007-AT0227-0130,PE01CB0143,,76.6,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5,,,,,,,,,,,,,14.5,,,,,,,,,,,4.0,,,,,,,,238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.38,,,,,,,,,,,,,,,,,,,,,,3.72,,,,3.79,,,,11.4,,105.2,7.8,8.1,0.0332,,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,7.18,,242.0,,,,,,6.81,,,11.2,,,,,,,,,,,,,,,3.66,,,1.42,1.0,,,,,,,,,,,,,,,,
2007-05-29 12:53:00,2007-AT0227-0127,PE01CD0050,,71.7,,,,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3,,,,,,,,,,,,,14.8,,,,,,,,,,,23.1,,,,,,,,193.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.24,,,,,,,,,,,,,,,,,,,,,,0.306,,,,0.489,,,,12.27,,107.8,7.67,7.9,0.0233,,,,,,,,,1.15,,,,,,,,,,,,,,,,,,,,,,,8.61,,202.0,,,,,,4.39,,,9.7,,,,,,,,,,,,,,,0.15,,,1.16,5.2,,,,,,,,,,,,,,,,
2007-05-30 10:15:00,2007-AT0513-0083,NS01EJ0157,26.4,28.0,,44.3,,,,,,,0.1,,,,0.6,,,,21.0,,,,0.1,,,,,,,,,,,,0.1,,,18.71,,,,,,,7.2,5.4,,,,93.5,,,,0.4,,,,0.2,,,,29.0,,,,,,,,408.3,,,1.5,,,0.34,,,,,,,,,,,,,,,0.41,,,,,,,0.2,,,,,,,2.96,,,,,,51.1,,,,,,,0.1,,,,,1.1,,,,,,,,0.58,,,,12.55,,,7.56,7.57,0.018,,,,1.95,,,,,,,,,,,,,,,,,,0.1,,,,,55.84,,,,,,,407.0,,57.8,,,16.24,,,,12.41,,,,,,,,,,,,1.1,,,,,,,24.7,,,,,,0.6,,,,,,,4.9,,,
2007-05-30 10:35:00,2007-AT0513-0082,NS01EJ0001,4.22,5.4,,148.2,,,,,,,0.1,,,,0.5,,,,11.1,,,,0.1,,,,,,,,,,,,0.1,,,4.02,,,,,,,1.3,5.9,,,,22.0,,,,0.4,,,,0.3,,,,35.0,,,,,,,,100.5,,,0.9,,,0.11,,,,,,,,,,,,,,,0.22,,,,,,,0.2,,,,,,,0.9,,,,,,72.8,,,,,,,0.1,,,,,1.2,,,,,,,,0.34,,,,10.21,99.6,,6.73,6.19,0.007,,,,0.84,,,,,,,,,,,,,,,,,,0.1,,,,,14.07,,,,,,,104.8,,16.3,,,6.3,,,,14.21,,,,,,,,,,,,1.5,,,,,,,19.6,,,,,,0.4,,,,,,,3.6,,,
2007-05-30 11:45:00,2007-AT0227-0049,PE01CA0001,60.17,60.9,69.7,122.9,,,,,,0.1,0.1,,,0.8,0.8,,,,139.6,,,,0.1,,,,,,,,,,,0.1,0.1,,,19.34,,,,,,9.0,14.6,9.3,,,,10.9,,,0.4,0.5,,,0.1,0.1,,,,66.0,,,,,,,,,,0.3,0.4,,,2.2,,,,,,,,,,,,,,0.14,0.26,,,,,,0.1,0.1,,,,,,,7.69,,,,,26.8,47.9,,,,,,,0.1,,,,0.2,0.3,,,,,,,,2.54,2.57,,,,,,8.12,,0.015,,,,0.8,,,,,,,,,,,,,,,,,,0.1,,,,,5.58,,,,,,4.1,185.8,,61.2,,,5.3,,,,,,,,,,,,,,,,1.1,,,,,,1.4,,,,,,4.0,4.6,,,,,,0.6,0.9,,,
2007-05-31 07:20:00,2007-AT0227-0050,PE01CD0050,76.77,77.7,17.4,34.4,,,,,,0.1,0.1,,,0.7,0.7,,,,49.2,,,,0.1,,,,,,,,,,,0.1,0.1,,,19.05,,,,,,4.1,18.8,4.1,,,,14.5,,,0.4,0.6,,,0.1,0.1,,,,19.0,,,,,,,,,,0.2,0.2,,,0.19,,,,,,,,,,,,,,0.04,0.09,,,,,,0.1,0.1,,,,,,,9.71,,,,,21.1,29.7,,,,,,,0.1,,,,0.1,0.1,,,,,,,,0.51,0.43,,,,,,8.13,,0.018,,,,1.03,,,,,,,,,,,,,,,,,,0.1,,,,,8.11,,,,,,2.0,210.0,,17.1,,,4.6,,,,,,,,,,,,,,,,0.8,,,,,,0.6,,,,,,0.6,0.5,,,,,,0.6,0.3,,,
2007-05-31 09:30:00,2007-AT0227-0048,PE01CB0143,85.5,86.7,38.3,74.0,,,,,,0.1,0.1,,,0.7,0.6,,,,211.7,,,,0.1,,,,,,,,,,,0.1,0.1,,,47.38,,,,,,1.5,21.2,1.9,,,,23.3,,,0.4,0.4,,,0.1,0.1,,,,5.0,,,,,,,,317.0,,0.4,0.5,,,6.99,,,,,,,,,,,,,,0.02,0.07,,,,,,0.1,0.1,,,,,,,4.56,,,,,10.5,16.2,,,,,,,0.1,,,,0.1,0.1,,,,,,,,7.62,7.54,,,12.26,115.1,,8.24,8.2,0.03,,,,1.13,,,,,,,,,,,,,,,,,,0.1,,,,,9.28,,,,,,4.1,326.0,,99.4,,,10.6,,,,,12.02,,,,,,,,,,,0.9,,,,,,0.8,1.2,,,,,3.6,3.7,,,,,,1.3,2.0,,,
2007-05-31 13:15:00,2007-AT0513-0085,NS01DC0001,17.94,20.0,,110.9,,,,,,,0.1,,,,0.8,,,,12.2,,,,0.1,,,,,,,,,,,,0.1,,,9.94,,,,,,,4.8,6.3,,,,13.0,,,,0.4,,,,0.2,,,,62.0,,,,,,,,104.3,,,0.6,,,0.36,,,,,,,,,,,,,,,0.48,,,,,,,0.2,,,,,,,1.64,,,,,,39.5,,,,,,,0.1,,,,,0.4,,,,,,,,0.69,,,,9.13,92.7,,7.52,6.54,0.035,,,,0.79,,,,,,,,,,,,,,,,,,0.1,,,,,7.95,,,,,,,106.7,,38.8,,,7.88,,,,16.08,,,,,,,,,,,,1.7,,,,,,,28.3,,,,,,0.8,,,,,,,1.1,,,
2007-06-04 12:00:00,2007-AT0087-0100,NS01EE0014,0.63,20.0,,237.0,,,,,,,0.1,,,,0.6,,,,2.9,,,,0.1,,,,,,,,,,,,0.1,,,0.67,,,,,,,1.0,18.6,,,,2.9,,,,0.4,,,,0.1,,,,204.0,,,,,,,,,,,0.7,,,0.01,,,,,,,,,,,,,,,0.31,,,,,,,0.5,,,,,,,0.36,,,,,,15.5,,,,,,,0.1,,,,,0.3,,,,,,,,0.41,,,,,,,4.95,,,,,,0.35,,,,,,,,,,,,,,,,,,0.1,,,,,2.57,,,,,,,24.3,,4.7,,,0.9,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,,,0.4,,,,,,,3.8,,,
2007-06-04 12:00:00,2007-AT0087-0099,NS01ED0110,2.47,20.0,,159.7,,,,,,,0.1,,,,0.3,,,,2.7,,,,0.1,,,,,,,,,,,,0.1,,,0.83,,,,,,,2.4,10.9,,,,3.8,,,,0.4,,,,0.4,,,,97.0,,,,,,,,,,,0.3,,,0.01,,,,,,,,,,,,,,,0.41,,,,,,,0.3,,,,,,,0.5,,,,,,95.5,,,,,,,0.1,,,,,0.7,,,,,,,,0.33,,,,,,,5.95,,,,,,0.2,,,,,,,,,,,,,,,,,,0.1,,,,,2.98,,,,,,,24.5,,5.1,,,1.1,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,0.2,,,,,,,2.3,,,
2007-06-04 12:00:00,2007-AT0087-0098,NS01ED0111,1.82,20.0,,189.6,,,,,,,0.1,,,,0.2,,,,2.4,,,,0.1,,,,,,,,,,,,0.1,,,0.74,,,,,,,1.1,10.2,,,,3.8,,,,0.4,,,,0.2,,,,77.0,,,,,,,,,,,0.3,,,0.01,,,,,,,,,,,,,,,0.46,,,,,,,0.1,,,,,,,0.47,,,,,,48.1,,,,,,,0.1,,,,,0.6,,,,,,,,0.32,,,,,,,5.95,,,,,,0.17,,,,,,,,,,,,,,,,,,0.1,,,,,2.72,,,,,,,22.6,,4.7,,,0.6,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,0.1,,,,,,,2.0,,,
2007-06-04 12:00:00,2007-AT0087-0097,NS01ED0005,0.0,20.0,,153.5,,,,,,,0.1,,,,0.3,,,,3.8,,,,0.1,,,,,,,,,,,,0.1,,,0.93,,,,,,,0.7,8.3,,,,6.8,,,,0.4,,,,0.1,,,,83.0,,,,,,,,,,,0.4,,,0.01,,,,,,,,,,,,,,,0.16,,,,,,,0.4,,,,,,,0.47,,,,,,15.8,,,,,,,0.1,,,,,0.3,,,,,,,,0.22,,,,,,,4.98,,,,,,0.34,,,,,,,,,,,,,,,,,,0.1,,,,,3.98,,,,,,,36.5,,5.0,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.4,,,,,,,2.2,,,
2007-06-04 12:15:00,2007-AT0513-0087,NS01DR0001,19.14,20.3,,24.2,,,,,,,0.1,,,,0.2,,,,16.0,,,,0.1,,,,,,,,,,,,0.1,,,16.8,,,,,,,5.2,3.4,,,,133.5,,,,0.4,,,,0.1,,,,14.0,,,,,,,,,,,0.6,,,0.23,,,,,,,,,,,,,,,0.05,,,,,,,0.1,,,,,,,2.02,,,,,,37.2,,,,,,,0.1,,,,,0.7,,,,,,,,0.4,,,,,,,7.54,,0.011,,,,0.76,,,,,,,,,,,,,,,,,,0.1,,,,,83.4,,,,,,,533.0,,158.2,,,29.2,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,0.5,,,,,,,2.1,,,
2007-06-05 12:00:00,2007-AT0513-0089,NS01FC0004,5.47,20.0,,77.7,,,,,,,0.1,,,,0.3,,,,7.5,,,,0.1,,,,,,,,,,,,0.1,,,1.87,,,,,,,1.4,4.5,,,,6.7,,,,0.4,,,,0.1,,,,42.0,,,,,,,,37.6,,,0.3,,,0.02,,,,,,,,,,,,,,,0.07,,,,,,,0.2,,,,,,,0.77,,,,,,2.4,,,,,,,0.1,,,,,0.2,,,,,,,,0.16,,,,9.99,96.9,,6.91,6.53,0.005,,,,0.38,,,,,,,,,,,,,,,,,,0.1,,,,,4.74,,,,,,,42.2,,10.2,,,2.5,,,,13.94,,,,,,,,,,,,0.5,,,,,,,23.9,,,,,,0.2,,,,,,,5.8,,,
